"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"1",2582.43847999547,2164.36693696041,2875.84455797279,2216.85691329897,3023.67763821221,1792.59588394022,2057.32107242607,3105.09719954886,3322.43096343946,1992.99827633267,2299.4548939924,3269.61841886546,1870.03299088081,2241.15139158926,2172.47982757008,2253.7962790777,1930.4048287633,2434.92223881263,2143.49902993395,2525.33805260036,1869.19651000535,1810.30690470801,4013.83193310222,1745.21037458409,2340.90216633778,3824.44670515918,2102.93698907465,2380.88555898919,1977.18430180112,2808.90300806944,2505.8872980138,3352.3910275165,2314.77353524449,5414.1736582294,3823.72780462116,2409.38698601431,2691.74383482723,1669.30383696374,2260.3925856403,2247.98544652625,1916.92180640494,3084.10710942089,5001.61056866966,3846.43719494858,3679.20722722416,2619.48587316814,2081.10689441829,2169.04212324085,2558.27641406087,2576.30528115552,2717.82333447551,3299.56438013966,2724.28469046227,1929.49399822239,2461.08285985041,2426.01735246639,2409.64133767786,2648.61304333435,2560.41400141137,2201.9470573421,2920.44587825403,2172.12869930384,3348.01262271511,2120.54491719715,2437.70432291907,4289.10188325851,2808.03550055781,2256.80850432115,2592.08066522235,2174.57206097494,2513.40379187075,2154.13359303078,2186.64345211495,3082.36709697926,2841.02180083431,2407.84263669921,2222.16424910227,1924.28416684339,1685.87554676635,4196.48368628374,7088.90114409664,2765.41568343846,3110.05877966392,1603.85312526689,2564.43881493154,1892.64738390173,2391.75979791201,3040.47811878423,2896.23157481528,1967.85089307532,2336.94473998789,3807.94318972951,3033.67360173717,3501.65670709001,3263.60314129491,2164.10546827723,2573.46247014323,4045.74312756033,2487.8067954913,2362.41652836686,2573.93880201726,2419.91978494865,2692.96268571676,2125.55020136628,1877.12582154524,4287.17938187831,2681.03337607954,2287.32614073623,3171.6082819196,3448.07209736182,2463.82540455679,2559.72102944156,3231.3735589554,1801.65076402802,3400.54933811917,4545.79025161097,2237.59802776988,2365.4137721288,1868.52786968506,2184.66627949011,2662.99515354075,3129.4410982392,3244.97044417774,2035.48142303177,2733.00706250184,2534.44074912329,6392.87049622293,2574.82196294948,1704.79323877248,2689.53216098889,3520.35127958819,2845.67941146267,2041.7389461111,4143.32928771691,2415.60932072982,2279.45446215165,4124.16804818625,1981.71188674745,2986.54565786434,1684.79235053827,2172.29987752806,3745.06692052081,3091.77547938497,2788.34064407642,1881.49151264059,2369.07058926958,6097.66588221469,4396.22404603233,3530.2200423811,2933.66333252119,3090.33092208671,2264.10611298035,2571.18969760673,1528.59622444029,2705.19400394287,2335.90229006493,2050.216953412,2076.21953322443,2559.80839418628,3003.23335123705,4233.92489508792,3035.66226210891,3067.96012617722,3263.29166921627,2617.42356365769,3410.48214199546,2578.83726686511,1426.54960120919,2345.5979532698,3783.54505737971,3669.21615175075,2094.52928770756,3332.01786436465,1910.92698193691,2178.74337319392,1869.62664325624,2073.81290841899,1967.49553975106,1908.51034798139,5403.67792797662,2582.12447536695,2493.6634754455,2602.80094612291,2499.62694163967,2449.5814108974,2233.81399360679,3182.5963296663,2557.82425259034,2073.16193603603,3295.05289706992,2640.31308574449,4486.51358304617,1815.85074162792,2975.46970219622,2589.63317015616,4235.80920432412,2538.2974619589,2432.49714188052,4010.6284997945,3924.53230342415
"2",1762.60441052935,2491.30501370337,1780.27525769851,2532.41964232654,2688.8772302002,2937.70315147708,2281.41495398513,2861.56643308852,2274.83726659718,1717.85889002767,2151.4267873505,2235.26982196946,1987.45379063656,3123.02655318267,2260.57626329654,2299.11623875531,1935.94817172575,2126.14287392398,1971.85667381528,2716.16760561031,2542.16419706784,2104.45240079335,2356.41908102824,2354.89881444991,2522.6979640001,2240.46804882977,2381.67041954192,2094.89380767943,2614.70689853051,1896.20830798684,1698.039895722,2999.27175559279,2409.3066413764,1972.70466314884,3753.27444656099,2221.73898263591,2151.01483587916,3131.91289527005,2683.75332952579,2671.57499262143,2220.69727591808,2591.04361436235,1769.91914245854,2669.22223204613,2029.3865350174,1940.20017981793,2120.71071509025,2557.17725998839,2372.51303870267,2332.44427810423,2046.18318849957,2604.25592568579,2129.39111966249,2147.30067445293,3069.69144490351,2478.03274147047,1516.62556232646,1997.46220424781,2560.69615186416,2080.20534690675,2005.30529824219,2118.93366506471,2091.84550670512,1937.51887709553,2157.23368900751,1834.67750837335,2042.33240588538,2222.3622855983,2026.18909044443,1897.26170912503,2183.62682046369,2054.59390358238,2009.56033088348,2475.51063274945,1771.38274616943,2537.27834241061,2479.76128367566,1881.82736407865,2291.90269583062,2342.29737302756,1964.01264677636,1810.65238910184,2475.82522658782,2198.39852853806,2163.88979826557,2154.71138860858,2293.21575079224,1676.35927755621,2577.03070961452,2001.61642132906,1979.14539270398,2063.56015771349,2086.03888722614,2276.89712352885,1748.89887245302,2061.81492588636,2043.47894134696,2260.55295609887,2681.62756623527,2529.81319744891,2716.9427795362,2077.34652084595,2197.66228107226,2916.46738792605,2325.16886063513,1916.63787871854,2208.87487810482,3164.49849293805,4116.74933493899,2364.35708324512,2392.86644557995,2452.01730945789,2662.10051774317,2420.91844401028,3933.69158828029,2843.77734660723,2616.66426409085,2182.08346697044,2538.86142800328,2413.5553860875,2565.72036094594,2529.53253588507,2024.97064991801,2483.20718876853,2717.52378109285,2446.34243782132,2359.35901639581,1586.59880960878,3007.79518416693,1755.98788981379,3002.97327200742,2130.50421163035,2372.74909392409,1848.30757654427,2018.9508444452,2376.53654969611,2129.56968183369,1978.43752008869,2571.15814582485,2729.92835428608,2996.25350372271,2047.05047138212,2174.33989712727,1934.0567496852,2579.4460283535,1861.19029246971,1725.11823323458,2460.79824076664,1980.67630685932,2473.64058426017,3220.05755727082,3683.40864203758,2025.00919330579,1931.33252816501,2088.68865902449,2632.77455141038,1908.09110884586,2357.73414568047,1889.22434649638,2506.2074379532,2705.08948860004,2747.42745949424,1679.95605570768,2282.06594570811,2441.70663146004,2602.17847767664,4303.53425193457,2072.13263792555,2100.6722012224,1844.82090483588,1980.64207345168,1636.51674907718,2843.92618666738,3149.53904050087,2374.44162931755,2701.64354748263,1740.9622348757,2188.2383738804,1864.64193126431,2424.89976984046,2340.45931646208,2178.56199977152,1963.05034292183,1942.99915891344,2432.57671900101,1777.49560262239,2312.01712120044,2253.80165323255,2706.30206714359,2722.25761960646,2245.02244924568,2487.71602170023,2937.07855794065,2070.4961127982,2679.46293899464,1842.10121579829,3974.69402074233,2280.96464744885,2072.54398762418,2090.15995968468
"3",3740.04152843557,3332.32751518511,2590.50729355096,2915.89444342409,3067.41170389437,1915.03899421308,3063.10350731148,1839.48101937678,2228.43708707468,4479.038894132,1637.81524798442,2038.3801090523,2445.32458616288,2551.05861621914,3588.04477112501,3943.86898628813,2310.96540955052,2425.16335612249,3071.33304047091,1941.04161953247,1857.93435075263,3251.53339310999,1511.3111773204,1781.50272506646,3088.08076304917,2609.22740504155,2093.56328736288,2573.60205076371,2538.3813011259,2665.71215069826,4904.81748735209,2862.56199782637,2198.30984372251,2186.31936609885,1793.86622103422,2693.4044359294,2352.53135269431,2662.56714983252,2065.73778201096,2559.53386162841,2184.22377326591,2000.51266178823,2412.61614278689,2042.38071059871,1814.25203434596,2918.77995012675,2060.02925125373,2306.4282089281,4104.37237560957,1489.849654331,1736.38703462493,2409.39795994303,2993.31142885654,2016.45797675233,2466.99816834197,2458.87475628698,3673.83687087959,2504.98562387315,2426.70111894436,2772.91015457095,1808.69349031029,3089.8592687332,2325.01572921762,2818.13302957704,2623.34319104668,2237.73275526032,2704.09242098208,2440.95284646856,2064.04626994356,2841.70479959333,2452.14020757142,2465.56328462502,2160.43516146462,3120.44829641379,3151.83243439193,2221.58422308467,11704.4311221799,3225.57112612731,3521.99377371043,2403.51455491545,1864.78038803059,3807.17429976648,5005.2311633543,2925.58968154349,4143.45693514007,2438.73519005494,2700.9113827102,2541.12391654834,1600.75681316593,1835.37779556593,2596.58537962883,2115.33995653722,1790.49573811239,2683.84742280837,2836.99830034864,2326.96087970139,1785.32507877058,2232.87472714784,2504.44702944975,2182.27444120753,2601.96640869657,2310.71781316458,3086.40355091422,3256.20192429384,3144.95549410959,4163.835036022,2877.15509246431,1947.20026276085,2420.56641864491,2660.96530875145,1721.63861604851,1607.42777893522,1754.57169455327,1902.94481913138,2686.43332372574,2289.7817779602,4220.07830329395,4874.41865863706,3000.120230683,1818.4819972614,4426.35133442038,2527.04468185462,2660.05779647685,2550.00295002239,2454.69894104442,5014.69387426138,2815.51478557769,2852.3868520576,2267.05034812387,3227.85847516345,2325.89455354289,2296.3088664538,2536.76750605095,2115.28427360262,1785.08673526193,3087.36314007585,2622.11836137625,2225.20949226593,3332.90614293272,1932.5452525744,2573.73733201405,2564.18588856903,1733.11159842244,3049.09029894715,2075.70288067863,1756.74391708964,2292.54153833245,5994.47476264837,2182.8680974121,2334.76885202669,2347.46694178957,2850.83496152777,2332.56403282218,2605.49919655949,1768.18168436215,2977.53191937462,1890.03873086093,2239.78926172276,2339.17060711775,2437.60021177847,2053.53818335093,3607.97875406622,2195.9961650095,2986.53916189377,2689.65812641183,3127.90735252963,2355.5300023456,1820.68032549359,3805.04132284639,2359.71598900841,1954.85138911881,2428.4267227985,3199.94653386978,2588.53437969886,8655.77236887329,2635.62460475935,2658.4008812863,2563.76383854194,2288.47633177484,2516.31829882357,3430.70110233904,2146.7934574548,2758.5500584547,2933.44358099009,2510.11706114614,3680.29277820704,2257.34369918681,2933.15129032738,2104.40939620526,2374.76772889702,4287.44748436269,4161.98275112691,2648.28509628913,2743.78416244906,3513.69870330147,2685.41740973159,2101.87997038425,3279.61145099022,2148.99259504334,2130.01879376258
"4",3483.45047752646,2234.14899688255,2219.60404449317,2353.86727115263,1906.97121420749,4078.87839511597,2479.23823924997,3937.84396125588,4913.86652703352,2750.275624387,2140.33657552686,2249.87521094032,4797.8492319729,2833.89421791689,1865.99287611943,2663.56612413579,2157.88418325837,3665.45189019542,2437.35072819849,1842.17109487049,3264.0620196531,2373.97537165667,1974.64403134374,2095.23415439967,2660.74644777592,1697.42214925618,2466.27044336269,2577.98602057602,2609.47072936436,1810.31437621048,3197.24173219461,11349.6691507338,2606.8127087364,4917.06412024703,3159.90802569394,2176.4993693298,4648.99354609855,2392.92796778862,2213.67652708527,3802.75985213417,3033.35425170821,1533.85672349388,2697.68480181236,1683.32475239892,3958.28133280645,2039.63396875608,1949.312079039,1807.39774901688,2765.90116136519,2925.11879701593,2252.52137938658,2269.83744870298,1848.22005159441,3430.31909926195,4067.79388933639,3529.11956036786,2052.34264027714,1710.79143182478,2619.58653522126,2053.85586903591,2845.88403882023,3371.32830672884,2481.74480890352,2603.79724906675,2429.82645887821,2539.70567225262,1778.516322872,2820.50875381997,2226.67767806637,2061.76521295732,2743.87527896788,2064.54581852156,3901.5979830344,2128.53922154831,1894.56096163396,2425.44076850317,2000.50405675421,2771.15844787079,2036.5402220402,1972.42305353073,1995.68237438059,1619.22059252011,2629.21766001086,2933.18455629523,5983.58656567114,1811.6322938846,2109.95204879891,2233.47720911233,2709.36422627848,2201.44343215662,2188.65765329104,2491.05013951281,3763.77678816394,5065.05217846832,2215.59528587186,4680.97926442444,10179.8326617989,1837.09876888569,2259.58145777897,3166.32635872912,2345.27471035709,1419.27598316633,1909.35594194981,3011.17745361316,2304.42419870981,3777.26949405305,2750.75272513016,2454.3174189165,3611.45205646425,1810.90186209376,2205.41260334815,2860.74506403925,2730.51496100608,3113.01605295908,2324.23491863209,4533.03940488756,3841.65324226897,4158.46284788909,2868.10278798201,2974.21673406549,3428.31910244593,3608.68178301587,3155.52810977323,2309.95506303345,2185.42659864982,1795.92870351318,2364.04134613737,5204.51240166119,4103.57889425672,1833.28925832484,2954.7818359504,4555.94521293977,2905.53099328515,2728.96802537723,2847.21212517613,2391.59685428578,3244.47433044854,3627.18152785452,1976.76529753057,2442.2330546444,2351.54341763316,2409.34824389863,2693.67384739048,2230.0259381149,1556.18578010546,1902.66503798156,3707.22893087185,5054.33932256764,2059.61423865471,2149.14949998429,2455.94159567234,1628.43917764036,1949.78552477643,2465.4203392769,2798.01634214081,2129.18184962849,2637.57302120921,3763.63118034348,2226.07299191019,1752.37110263714,2260.36563724613,1592.82899286225,1723.86624488046,3240.29607709624,1695.27449928037,1476.99131766235,2654.84629630832,2681.76263042585,2235.28731345272,1855.88135429111,3298.28149663951,2347.35695714668,1949.3616970341,2414.05980918198,2904.75407262912,1809.87296821242,2014.36885631723,1692.74820125973,2613.02069219794,2147.79687683063,3445.24267097967,1982.73681014037,2491.66856723024,2042.16396660892,2595.04111070664,2138.94267541414,2423.70805798436,2108.65177996153,2269.05121959516,2138.65229696256,1212.1132025749,2412.94116830852,2432.77287018121,3804.25864891751,3575.07021241699,1967.55527615155,1863.71005223771,3981.35342788841,2548.75713650561,4954.65205959972
"5",3554.95212175857,2480.03526443774,2739.64580516085,2495.13156411551,2558.31271180469,1557.36570905405,2084.65868390891,1903.72803694446,1819.8374524869,2157.23411378656,1838.24761072842,2700.53938586307,2047.8551656303,2621.91788333343,1703.39759736204,2958.0878947296,3754.45317857616,2302.11761565325,1875.6646628232,3359.63584465604,1886.80181817648,1946.29300486439,1652.36534774569,1967.17753558002,2381.64173127447,2348.61692690313,3923.91126144273,2160.53306563269,2427.54920815738,1874.70381302006,2425.31101539591,3208.49118590694,1918.22978342601,2184.56776949106,1564.31044882437,1732.23323361251,2351.37846323613,1624.24999282464,2477.28772516014,1874.64928774513,2329.49469180528,1429.95539814034,2332.39673921956,3368.8448664642,2004.06031872762,2388.21007337194,2808.14283594625,1737.83775761202,2129.33299672399,2383.69769944338,2379.08792066281,1683.06063246399,1863.76574359872,1830.81681082284,2207.5004276258,2000.78072943477,2594.67366715903,2421.28666365703,1987.05425349354,1940.99649242136,1739.78277611276,1983.98286632373,2416.85900938359,1991.51110365021,2804.07497083656,3624.06631256794,2183.57937439059,2174.21659625441,2048.16560668291,1930.82997797825,1713.64123343047,1735.36955066183,1582.10911209336,1485.57529707499,1699.48755899875,2013.51557707763,3153.23266324317,2177.6667324318,1935.74013458729,1828.01464024854,2628.66774930232,2449.96834168195,3366.95940544048,1597.90909577086,1797.97438786903,3895.14454688814,2011.55156546529,2375.8509253578,2026.66831308882,2338.40051187535,2030.64408461947,2127.21826443348,1557.60189106065,1878.88737566487,1812.30133353892,2162.03014731677,2120.71028933257,1926.94241956439,2700.11386560898,2885.24239356082,2255.93249295964,2043.36756891879,2554.57294995839,3342.23709116307,1792.7744934531,1976.32873398959,2258.8759038548,2036.42689869811,2568.47575546305,2039.39563807458,1851.7999376161,2070.22826519102,1953.9012277526,2345.89776097517,2044.72876145897,2042.81829968344,2497.7581401336,2412.84531236922,1960.97498015245,2178.31179841311,1908.02300832815,2919.4678710268,1955.00802452341,1616.23088338865,2107.71719286865,1871.99631020466,1821.4558325502,2208.04045441832,1924.07845971042,2390.15788169757,2318.43673989847,2320.48670990579,4102.32301890202,4134.17387988799,1849.02800650869,1948.39285836973,2625.10742422242,2777.87555663126,2649.33101179645,2203.39650865555,1646.14342287374,1981.70965595109,1652.43214432792,1951.24990847938,1965.95431565846,2129.43479732473,2681.01689827563,1604.23203110094,1653.13338862661,2627.3271911753,2070.9295829267,2519.51483456923,2291.656913619,1915.8600597913,2746.68058867146,1755.9258886054,7274.05463158397,3860.10021001579,2791.59371957716,2034.74071178548,2666.43378719451,2147.59294044709,2213.07391251364,2366.91176650471,2028.85680633299,2131.06151358282,2318.72740073595,2479.14083577804,2582.30111716326,1885.64308785463,2881.21358804812,2347.56997340933,2529.07420164428,2074.80891935884,2148.26532187006,2227.59834722409,1874.85404518842,2435.37024629625,2921.52756922492,1426.63055124309,1880.84096264503,1741.44959012168,2303.89910479049,1921.1535501865,1939.72691484707,2118.58105418273,3630.81993098373,2035.84855148698,1660.4305685799,2502.8419623527,1671.65834283767,2248.92643274333,1870.67731943767,1809.74581655195,1740.89353274107,2307.56533629763,1389.19987394628,1995.6621184123,2716.23154408257,2831.72887852182
"6",2518.15665602817,2899.52268821859,2571.81525937325,1950.90819776142,8033.28042176188,2498.88339593516,2267.96954947949,2006.79400782516,2129.63683166413,2029.92512391882,5188.10266699809,1699.70754626111,2927.52428065845,2179.2811213099,5136.97176887998,2588.05651246637,2988.70988860845,2081.95925288001,2094.33916671622,1963.04048350518,3464.83932613707,2314.30213375189,4064.97829896607,2961.22855266337,2505.77821914259,2883.53733246759,3142.01525214954,11339.892724435,2512.02861378213,4266.58272588728,2266.56584041146,3595.94185474677,2279.1085774373,3087.98106272361,3540.65604161172,3985.99031792831,1808.5079634412,2021.69608875936,1758.68024444826,3098.36364603721,2523.61093187549,1710.66142556771,3305.32226776855,2842.84448795338,2325.6143243367,3492.96858840519,2625.92966247048,1971.27826514139,2931.18999537494,1905.1204117297,2918.05746871732,1747.65515649325,3063.11110157901,1967.94317493744,3199.35135475155,2392.05622305972,3032.4739185516,2216.37770345835,2490.78034724973,2365.07975797526,2256.3611692366,3639.11948691654,4223.86783870665,4191.12013552606,2006.08086659079,2593.32007979479,2954.86470271759,2423.75107296192,2500.84555469135,1755.73208717687,2424.82448100236,2612.25385371516,3249.77593327894,2127.6822406322,1477.80105844162,2326.67516382033,2541.34856987305,1660.6401305201,3570.63954013755,3204.61537950981,2387.29669618204,2079.55265274228,2374.01073229491,2365.93909066305,2186.69394863882,3149.94361507345,2684.60371406838,2889.67212069666,2407.84028195737,2922.13847224004,2138.6855657281,2391.25878269723,2401.83808627374,1606.27007244132,1496.45830683095,3308.21695475022,2637.90368027936,2190.87822166235,2390.08018271797,4246.54662526457,2522.47751492823,3669.17251385822,2291.05660984814,1955.2865537608,2180.69858879808,1807.13282568162,1997.00140341388,2080.51714860998,1992.51645408377,2689.71820961854,2000.76120753059,2014.21852398894,2769.6994062845,3482.56596865681,2362.49264815704,2806.09616803102,2427.21437476063,2905.40215648329,2029.68540230122,2223.06560673685,2197.85532964397,2473.42549298778,2717.23724007741,2341.10817309747,2029.10160203989,3059.66044112731,2375.7148466693,2620.45025891867,1747.91675849807,2128.54125472758,2828.15191918025,3082.68985875441,2783.76368225292,2255.34035408237,2422.48522025119,2691.62527260872,2465.34766115754,1792.08584418384,2545.17443780373,4539.61426910204,3040.325639017,1908.28159502676,1702.86186969736,1907.61364402126,1906.41978577639,1524.09533598381,3361.35193190586,2450.10987024039,1966.79414773895,2436.77996727105,2225.31278277491,2460.06003210592,1955.30108674571,2840.94719333877,1999.88761299138,2406.03492515772,3184.32229862502,2278.86046637292,2192.14706695042,2125.40076490652,2632.22653796897,3972.0392310758,1987.61518394397,3833.65463550913,2455.16799987784,1740.30738208414,2383.9543702544,3713.04382874194,1955.7958633668,2205.0100122923,2524.82423699634,1910.77419279911,2664.43555275926,2228.33109030136,2876.21175200799,1693.68429771879,1471.43065086998,4928.02195496857,2571.79864216788,1983.96007884402,2311.40997732522,2445.60058123607,3062.70155001885,2041.10866734944,2599.43247061283,3707.37600026823,2337.46620978335,2502.31426825226,3337.66734287567,2659.03517728035,2772.94042077887,1587.36657267242,2494.17521456856,1651.64842233544,2688.66999143905,2003.0619659702,1566.64762179714,1756.3981675506,2398.33109694219,2414.60772442932
"7",3401.18438279961,2114.34400620986,1760.72595647408,2405.85528473581,2730.10930849366,4890.26951747483,2106.79237609969,3362.2092488418,2583.19795212887,1979.14557890917,2423.66484193689,2647.29103974338,2258.48413047495,2652.68050070826,2348.43677727555,2079.52111562694,2262.8793745552,2515.44764696486,2792.39510843356,2182.98191144629,1649.66481666585,2146.84745828778,2676.46732836084,2465.44289704779,2616.60566919427,2267.4902340549,2749.795669988,2336.40874294514,2447.75679191594,2535.71781331072,1832.26568783615,4041.8804734081,1680.15798948707,2973.55358931514,2408.1812176072,2198.38492489741,1965.88264019801,1955.07720092105,2519.01663788321,2492.37062326037,1648.09887432694,1692.45236094284,2543.73837357647,2138.24235691548,2008.69240059735,2073.47684936071,2255.57443332185,2664.58992642002,2193.35400045002,1955.05490854032,1328.92337513094,1745.02936852865,4563.98645604765,1769.73202197357,2743.88411031299,2118.20082891902,2118.24742102376,2183.00506499533,2703.13505299185,2604.95820683899,2689.363766271,2524.77990076054,1985.9142346282,1873.94577766044,1977.5800193337,1766.45860433248,3269.70037430829,2865.23354481146,2489.24960743267,1632.68801641239,3086.37873578523,2119.5746949109,2230.48248834787,2013.28803242733,1875.26673227055,3129.62861638577,4313.30362911049,3045.07134073383,3342.35571329447,2326.88011727229,2157.33585161889,1749.46910580225,2325.48647240639,2474.11682994269,1566.58824145789,3718.02094723141,2798.64189462725,1496.99101547145,2672.92295274587,2771.21270838242,1945.03094329932,3160.61210789061,2117.45122248143,6603.61301359707,2122.11445420944,2284.89016523318,2492.76046595486,2353.74017787218,2902.79564669334,2029.46359008554,2840.05839007907,2021.84035952529,2388.76512629282,2774.40644581489,1894.41026698635,2881.87463526443,2465.27609496043,1859.82047810062,2276.61496733262,2424.3363305884,1874.60845661813,2594.59437323403,2779.27066120924,3634.71248128818,2372.18394595584,2952.92173230018,2177.21626438799,2097.2724505755,3043.02828236171,2431.49059815097,2366.0365449413,2052.48033995398,1968.06908972783,2495.95426871827,2024.30666048842,2941.09850845368,2015.52767676402,3591.69260341706,2276.06604455259,2083.07931453036,2784.14223648965,2185.89373077172,2450.98483381234,2679.63868706011,1989.6276388088,2200.88212435853,1815.9924727243,2232.42523756541,2618.98627612107,2683.62929365673,7137.03772989061,2338.07849323813,2235.36623385188,1656.39362223905,2602.26801522254,2692.61580226043,1745.44996651917,2811.44319760967,2742.75787374155,1811.90535374134,2343.42696789184,2161.68976465022,2050.13253734893,2280.78247475256,2218.78454683339,2234.79898398402,1971.17681695943,3914.68029181347,3255.30933321557,1905.82797911783,2055.88953115942,3209.10527659275,1962.36924457145,4997.88707069515,2417.21195038871,2047.57318420465,2437.16212501531,2839.48944463351,3536.65788876224,2373.37685498388,3799.5204489808,2525.262827592,1939.56978464672,2650.05094883637,2491.54745134513,1991.31886637562,2949.97803861697,2192.79646149964,2601.35590004524,1737.30240128023,1925.81192206157,2720.67122182302,2239.80374494152,3642.44523810673,2660.5800917864,1962.01592359957,2436.90475928559,2304.40902168078,2692.59752341187,2154.08863957005,1997.63232960144,2649.82270644763,4008.54833214057,2618.98679464416,2099.81024523993,2235.84323362264,2665.04474367755,3026.90101248807,2144.6733383426,3142.76977904181
"8",1888.86539741284,6205.25618736562,2252.16301766406,2080.19666534142,2287.93348897382,2548.67314822827,2476.44179408976,2380.32583718067,2478.80031163057,2484.2147543743,1626.73156733246,3447.87289740927,3553.20904229589,2606.52614451155,1801.08976552421,2030.6633132958,1663.6570093597,1908.90890635892,3512.79377112822,2324.35648520767,1726.18230991759,3187.06345166171,2583.88161711189,2631.20346215547,2591.43979299127,2199.51824591367,2914.79681675997,2418.33286273907,1654.19557834842,2566.31556225436,3227.53759974466,2795.82735621561,3230.57960300891,2504.94603213266,2439.75592395328,2732.22656747358,2462.97549733295,2549.15589704811,3246.33792402819,2392.81501569144,3852.52668519369,2524.04634051665,2585.09138763162,2723.78537786366,4203.21767056659,1981.77692983366,3036.08148534031,4912.6236083737,1799.87979458802,2156.615731214,2900.30287429587,2375.57564264282,1842.88135233985,2327.30910993072,2021.51026917342,3192.11678230026,7006.45644599154,2899.58890912205,3275.78304445715,8356.27700228568,3041.65882973366,2735.61807429611,3129.9835262165,2291.02095013712,1676.6249471782,5676.28003061335,1934.74570616726,2111.75774161714,1533.69994506442,1946.03489918964,2593.45270297734,2424.11519646719,1699.91965774262,3022.48556606287,1825.3455293542,3180.46182301681,3117.65453102554,2762.93935921386,2058.76375561647,2701.56083621274,7240.36052287852,2143.03661186834,2664.32288281269,2628.91684030842,2720.24698243999,2142.8956574224,2794.38327195657,2508.39439526542,2740.52363312822,2128.60942751057,1846.31180796939,2052.07550723158,2269.31495431299,2988.09214588275,2299.29072771635,2738.44392979239,1975.52238398264,4235.0593972143,2535.4637926258,6028.46288734925,2556.88910067125,2895.84919463855,3044.92777952499,2239.97163167752,3566.04874566992,2159.90004611019,2231.19785260896,2304.0327326978,1819.55184460244,2305.52729534736,2810.59029332266,1484.16302573987,2535.90287443636,1931.68416385686,1985.6199231582,1876.62270022198,2692.18670777751,2815.00417091685,3597.72815375191,2329.00148785172,6292.93787789076,2124.28277145462,2111.16043381224,1969.629861015,3372.72652600966,3934.33404613694,3609.96906485264,1924.40304215331,2258.96480717744,1679.85806722537,3137.18644396212,2584.76900962769,2079.85207105637,2021.81433713709,3095.12454164372,2535.99008244383,2669.05659220364,5280.52559177219,1815.97329715462,2303.71823981004,3240.26897492719,4924.43776742548,2510.65613110102,2085.94585541351,3685.43826555674,2192.56608557957,2245.47266931774,2142.63776651993,1964.77062848218,2438.74034835597,2850.62881206028,2767.40545815635,6664.99150741395,1821.72077110102,1833.02109644493,2138.84292369648,2086.7643048439,3125.28610058925,3582.58420343104,2014.82338130701,2379.84739858802,3564.1853865968,1980.72755969354,1451.37683472159,2522.75960888149,6980.61491540313,2391.11560827149,3031.25298228222,1959.50726177445,1858.04864100685,1972.20007313792,2122.25463942174,9746.5403759406,1954.47303520083,2823.56850112665,2027.0589153262,2519.32615535473,4465.20574557762,9369.31582589496,1904.80575289956,3942.74054347559,2881.5228898384,1629.87834229299,3742.55657104545,1919.63724317346,2206.33938490858,2693.2725032168,2583.5814128393,1574.92405950403,2340.95184182732,1939.44524934196,4723.7519244263,1874.61552931263,1926.73788905713,2707.26962813505,3047.03079435601,3695.57273135617,2545.35965571124,2492.06240501683,2168.5762629415
